ward,category,year,cost,total_spent,perc_spending
42,Street Redesign,2019,16708.0,1319999.99,1.2657575853466485
42,Street Resurfacing,2019,268742.83,1319999.99,20.359305457267467
42,Alleys,2020,51399.34,1319999.99,3.893889423438556
42,Lighting,2020,818215.16,1319999.99,61.985997439287864
42,Misc.,2020,75191.0,1319999.99,5.696287921941575
42,Misc. CDOT,2020,10539.2,1319999.99,0.798424248472911
42,Pedestrian Infrastructure,2020,350.0,1319999.99,0.026515151716023876
42,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
42,Sidewalk Repair,2020,68620.34000000001,1319999.99,5.198510645443263
42,Street Redesign,2020,150488.0,1319999.99,11.400606146974289
42,Street Resurfacing,2020,60420.95,1319999.99,4.5773447316465505
42,Viaducts,2020,60000.0,1319999.99,4.545454579889807
42,Alleys,2023,6272.8,1211846.2,0.51762344099441
42,Lighting,2023,365000.0,1211846.2,30.11933362500951
42,Misc.,2023,4880.0,1211846.2,0.40269136463026417
42,Misc. CDOT,2023,38964.56,1211846.2,3.2153057046347957
42,Pedestrian Infrastructure,2023,25684.0,1211846.2,2.119410862533546
42,Sidewalk Repair,2023,120000.0,1211846.2,9.902246671236004
42,Street Resurfacing,2023,484944.98,1211846.2,40.01704011614675
42,Viaducts,2023,166099.86,1211846.2,13.706348214814717
42,Bicycle Infrastructure,2014,18000.0,1319773.0,1.363870908103136
42,Lighting,2014,108480.0,1319773.0,8.219595339501566
42,Misc.,2014,63423.0,1319773.0,4.805599144701399
42,Pedestrian Infrastructure,2014,31496.0,1319773.0,2.386471006756465
42,Sidewalk Repair,2014,86310.0,1319773.0,6.539761004354537
42,Street Redesign,2014,73750.0,1319773.0,5.58808219292257
42,Street Resurfacing,2014,938314.0,1319773.0,71.09662040366032
42,Lighting,2021,492925.0,1499999.99,32.86166688574445
42,Misc.,2021,551879.0,1499999.99,36.79193357861289
42,Misc. CDOT,2021,660.0,1499999.99,0.044000000293333334
42,Parks,2021,45000.0,1499999.99,3.0000000200000003
42,Pedestrian Infrastructure,2021,27556.54,1499999.99,1.837102678914018
42,Police Cameras,2021,99104.0,1499999.99,6.606933377379557
42,Street Resurfacing,2021,282875.45,1499999.99,18.858363459055756
42,Lighting,2022,200000.0,1388387.13,14.405204116232337
42,Misc.,2022,452654.16000000003,1388387.13,32.60287784430846
42,Misc. CDOT,2022,100660.0,1388387.13,7.250139231699736
42,Parks,2022,16275.0,1388387.13,1.1722234849584063
42,Pedestrian Infrastructure,2022,16598.95,1388387.13,1.1955563143256738
42,Sidewalk Repair,2022,55862.67,1388387.13,4.023565819138644
42,Street Resurfacing,2022,446336.35,1388387.13,32.147831131220585
42,Viaducts,2022,100000.0,1388387.13,7.2026020581161685
43,Alleys,2012,684914.0,1320000.0,51.88742424242424
43,Lighting,2012,72470.0,1320000.0,5.490151515151515
43,Misc.,2012,23408.0,1320000.0,1.7733333333333334
43,Parks,2012,10000.0,1320000.0,0.7575757575757576
43,Pedestrian Infrastructure,2012,10820.0,1320000.0,0.8196969696969697
43,Sidewalk Repair,2012,155983.0,1320000.0,11.816893939393939
43,Street Redesign,2012,1200.0,1320000.0,0.09090909090909091
43,Street Resurfacing,2012,361205.0,1320000.0,27.364015151515154
43,Alleys,2013,643624.0,1316972.0,48.871502203539634
43,Lighting,2013,4613.0,1316972.0,0.3502732024674784
43,Misc.,2013,65320.0,1316972.0,4.959862472398806
43,Pedestrian Infrastructure,2013,16700.0,1316972.0,1.2680603687853653
43,Sidewalk Repair,2013,150533.0,1316972.0,11.430235418824394
43,Street Resurfacing,2013,436182.0,1316972.0,33.12006633398432
43,Alleys,2015,603552.0,1320000.0,45.723636363636366
43,Lighting,2015,292700.0,1320000.0,22.174242424242426
43,Parks,2015,78500.0,1320000.0,5.946969696969697
43,Pedestrian Infrastructure,2015,42721.0,1320000.0,3.2364393939393943
43,Sidewalk Repair,2015,193971.0,1320000.0,14.694772727272728
43,Street Redesign,2015,2750.0,1320000.0,0.20833333333333334
43,Street Resurfacing,2015,105806.0,1320000.0,8.01560606060606
43,Alleys,2016,365606.0,1175655.0,31.098068736151337
43,Lighting,2016,311400.0,1175655.0,26.487362363958816
43,Misc.,2016,9250.0,1175655.0,0.7867954459429
43,Pedestrian Infrastructure,2016,15998.0,1175655.0,1.3607733561291364
43,Sidewalk Repair,2016,79146.0,1175655.0,6.732077012388839
43,Street Redesign,2016,24000.0,1175655.0,2.041415211095092
43,Street Resurfacing,2016,370255.0,1175655.0,31.493507874333883
43,Alleys,2017,94368.22,1319999.99,7.1491076299174825
43,Beautification,2017,50000.0,1319999.99,3.78787881657484
43,Lighting,2017,915500.0,1319999.99,69.35606113148532
43,Misc.,2017,59698.1,1319999.99,4.522583367595328
43,Parks,2017,30000.0,1319999.99,2.2727272899449034
43,Pedestrian Infrastructure,2017,4100.0,1319999.99,0.31060606295913684
43,Sidewalk Repair,2017,57340.54,1319999.99,4.3439803359392455
43,Street Resurfacing,2017,108993.12999999999,1319999.99,8.257055365583751
43,Alleys,2018,511779.31999999995,1319999.99,38.77116089978152
43,Lighting,2018,6900.0,1319999.99,0.5227272766873279
43,Misc. CDOT,2018,14690.0,1319999.99,1.112878796309688
43,Parks,2018,39000.0,1319999.99,2.954545476928375
43,Pedestrian Infrastructure,2018,387842.07,1319999.99,29.38197522259072
43,Sidewalk Repair,2018,51845.45,1319999.99,3.9276856358158003
43,Street Resurfacing,2018,220943.15,1319999.99,16.738117551046344
43,Viaducts,2018,87000.0,1319999.99,6.59090914084022
43,Alleys,2019,675959.21,1319999.99,51.20903144855327
43,Lighting,2019,1500.0,1319999.99,0.11363636449724518
43,Misc.,2019,276500.0,1319999.99,20.94696985565886
43,Parks,2019,35620.0,1319999.99,2.6984848689279155
43,Pedestrian Infrastructure,2019,65240.13,1319999.99,4.942434128351773
43,Sidewalk Repair,2019,47951.03,1319999.99,3.6326538153988923
43,Street Resurfacing,2019,217229.62,1319999.99,16.45678951861204
43,Alleys,2020,180152.08,1288081.55,13.986077201400796
43,Lighting,2020,500.0,1288081.55,0.03881741804313554
43,Misc.,2020,25000.0,1288081.55,1.9408709021567772
43,Pedestrian Infrastructure,2020,2350.0,1288081.55,0.18244186480273705
43,Police Cameras,2020,99104.0,1288081.55,7.69392279549381
43,Sidewalk Repair,2020,81145.95,1288081.55,6.299752527314749
43,Street Resurfacing,2020,899829.52,1288081.55,69.85811729078799
43,Alleys,2021,14388.08,1499999.99,0.9592053397280356
43,Lighting,2021,125000.0,1499999.99,8.333333388888889
43,Misc.,2021,269280.0,1499999.99,17.95200011968
43,Misc. CDOT,2021,1320.0,1499999.99,0.08800000058666667
43,Pedestrian Infrastructure,2021,1050.0,1499999.99,0.07000000046666667
43,Police Cameras,2021,99104.0,1499999.99,6.606933377379557
43,Sidewalk Repair,2021,314338.16000000003,1499999.99,20.955877473039187
43,Street Resurfacing,2021,634943.28,1499999.99,42.32955228219702
43,Viaducts,2021,40576.47,1499999.99,2.705098018033987
43,Alleys,2022,519148.47,1499999.99,34.609898230732654
43,Lighting,2022,4200.0,1499999.99,0.2800000018666667
43,Misc.,2022,259963.3,1499999.99,17.330886782205912
43,Misc. CDOT,2022,15074.36,1499999.99,1.004957340033049
43,Parks,2022,50000.0,1499999.99,3.3333333555555558
43,Pedestrian Infrastructure,2022,65516.84,1499999.99,4.367789362451928
43,Sidewalk Repair,2022,101164.76,1499999.99,6.744317378295449
43,Street Resurfacing,2022,484932.26,1499999.99,32.32881754885879
43,Alleys,2023,442249.9,929223.79,47.593475840733696
43,Lighting,2023,48617.0,929223.79,5.232001216843576
43,Misc.,2023,17332.88,929223.79,1.8653073873625212
43,Parks,2023,208081.55,929223.79,22.39305022528534
43,Pedestrian Infrastructure,2023,45888.25,929223.79,4.938342140379337
43,Sidewalk Repair,2023,44656.29,929223.79,4.805762667785335
43,Street Redesign,2023,2500.0,929223.79,0.2690417558078232
43,Street Resurfacing,2023,119897.92,929223.79,12.903018765802369
43,Lighting,2014,4550.0,1319998.0,0.3446974919658969
43,Misc.,2014,18620.0,1319998.0,1.410608197891209
43,Pedestrian Infrastructure,2014,8500.0,1319998.0,0.6439403696066206
43,Sidewalk Repair,2014,18287.0,1319998.0,1.3853808869407378
43,Street Resurfacing,2014,1270041.0,1319998.0,96.21537305359553
44,Alleys,2012,700.0,1319929.0,0.05303315557124664
44,Lighting,2012,705350.0,1319929.0,53.438480403112585
44,Misc.,2012,71670.0,1319929.0,5.429837513987494
44,Pedestrian Infrastructure,2012,5120.0,1319929.0,0.3878996521782611
44,Sidewalk Repair,2012,264783.0,1319929.0,20.060397188030567
44,Street Resurfacing,2012,272306.0,1319929.0,20.63035208711984
44,Alleys,2013,107804.0,1319999.0,8.16697588407264
44,Lighting,2013,576600.0,1319999.0,43.68185127412975
44,Misc.,2013,37233.0,1319999.0,2.8206839550636023
44,Pedestrian Infrastructure,2013,35216.0,1319999.0,2.667880809000613
44,Sidewalk Repair,2013,169645.0,1319999.0,12.851903675684603
44,Street Redesign,2013,5550.0,1319999.0,0.42045486398095755
44,Street Resurfacing,2013,387951.0,1319999.0,29.39024953806783
44,Alleys,2014,101376.0,1319810.0,7.681105613686818
44,Lighting,2014,452150.0,1319810.0,34.25871905804623
44,Misc.,2014,287200.0,1319810.0,21.760707980694193
44,Pedestrian Infrastructure,2014,6550.0,1319810.0,0.4962835559663891
44,Sidewalk Repair,2014,156770.0,1319810.0,11.87822489600776
44,Street Redesign,2014,9250.0,1319810.0,0.7008584568990992
44,Street Resurfacing,2014,306514.0,1319810.0,23.22410043869951
44,Alleys,2015,233748.0,1305077.0,17.910667339934733
44,Lighting,2015,193800.0,1305077.0,14.849698523535393
44,Misc.,2015,21050.0,1305077.0,1.612931650776161
44,Parks,2015,44988.0,1305077.0,3.4471529266089282
44,Pedestrian Infrastructure,2015,3900.0,1305077.0,0.29883294242408687
44,Sidewalk Repair,2015,123354.0,1305077.0,9.451856097379695
44,Street Resurfacing,2015,684237.0,1305077.0,52.428860519341
44,Alleys,2016,155743.0,1320001.0,11.79870318280062
44,Misc.,2016,532011.0,1320001.0,40.30383310315674
44,Pedestrian Infrastructure,2016,350.0,1320001.0,0.026515131427930737
44,Sidewalk Repair,2016,130141.0,1320001.0,9.859159197606667
44,Street Resurfacing,2016,501756.0,1320001.0,38.01178938500804
44,Alleys,2017,435535.87,1319999.99,32.99514191662986
44,Lighting,2017,180400.0,1319999.99,13.66666677020202
44,Misc.,2017,103700.0,1319999.99,7.8560606655762175
44,Misc. CDOT,2017,5388.0,1319999.99,0.4081818212741047
44,Sidewalk Repair,2017,111221.29,1319999.99,8.42585536686254
44,Street Redesign,2017,7575.0,1319999.99,0.5738636407110882
44,Street Resurfacing,2017,476179.83,1319999.99,36.07422981874417
44,Alleys,2018,274747.31,1319999.99,20.81419030919841
44,Beautification,2018,7500.0,1319999.99,0.5681818224862258
44,Lighting,2018,67000.0,1319999.99,5.075757614210285
44,Misc.,2018,170000.0,1319999.99,12.878787976354456
44,Parks,2018,60000.0,1319999.99,4.545454579889807
44,Sidewalk Repair,2018,34472.810000000005,1319999.99,2.6115765349361864
44,Street Resurfacing,2018,706279.87,1319999.99,53.50605116292463
44,Alleys,2019,439058.83999999997,1319999.99,33.262033585318434
44,Lighting,2019,5500.0,1319999.99,0.41666666982323236
44,Misc.,2019,134980.0,1319999.99,10.225757653225436
44,Misc. CDOT,2019,10990.0,1319999.99,0.8325757638831498
44,Pedestrian Infrastructure,2019,60000.0,1319999.99,4.545454579889807
44,Sidewalk Repair,2019,83791.05,1319999.99,6.347806866271265
44,Street Resurfacing,2019,585680.1,1319999.99,44.369704881588675
44,Alleys,2020,207955.98,1319999.99,15.754241028441221
44,Lighting,2020,120000.0,1319999.99,9.090909159779613
44,Misc. CDOT,2020,4500.0,1319999.99,0.34090909349173554
44,Pedestrian Infrastructure,2020,2464.48,1319999.99,0.18670303171744723
44,Sidewalk Repair,2020,7194.81,1319999.99,0.5450613677656164
44,Street Redesign,2020,99119.0,1319999.99,7.50901520840163
44,Street Resurfacing,2020,878765.72,1319999.99,66.57316111040274
44,Alleys,2021,482724.94,1499999.99,32.18166288121109
44,Lighting,2021,14490.0,1499999.99,0.9660000064400001
44,Misc.,2021,145705.97,1499999.99,9.713731398091543
44,Misc. CDOT,2021,4425.0,1499999.99,0.29500000196666665
44,Sidewalk Repair,2021,222661.24,1499999.99,14.844082765627217
44,Street Resurfacing,2021,629992.84,1499999.99,41.99952294666349
44,Alleys,2022,477795.88,1499999.99,31.85305887902039
44,Lighting,2022,330510.0,1499999.99,22.034000146893334
44,Misc. CDOT,2022,3795.0,1499999.99,0.25300000168666664
44,Parks,2022,60000.0,1499999.99,4.000000026666667
44,Sidewalk Repair,2022,166700.66999999998,1499999.99,11.113378074089187
44,Street Resurfacing,2022,461198.44,1499999.99,30.74656287164375
44,Alleys,2023,426917.7,1218217.49,35.04445663475083
44,Beautification,2023,700.0,1218217.49,0.05746100394601952
44,Lighting,2023,3500.0,1218217.49,0.2873050197300976
44,Misc.,2023,24400.0,1218217.49,2.0029264232612523
44,Misc. CDOT,2023,348164.41,1218217.49,28.57982362410508
44,Pedestrian Infrastructure,2023,78143.74,1218217.49,6.414596789281034
44,Sidewalk Repair,2023,54207.3,1218217.49,4.449722684575806
44,Street Resurfacing,2023,281684.34,1218217.49,23.122664246102726
44,Viaducts,2023,500.0,1218217.49,0.0410435742471568
45,Alleys,2012,408820.0,1320000.0,30.971212121212123
45,Lighting,2012,320000.0,1320000.0,24.242424242424242
45,Misc.,2012,2025.0,1320000.0,0.1534090909090909
45,Pedestrian Infrastructure,2012,33821.0,1320000.0,2.56219696969697
45,Sidewalk Repair,2012,199320.0,1320000.0,15.1
45,Street Redesign,2012,8400.0,1320000.0,0.6363636363636364
45,Street Resurfacing,2012,347614.0,1320000.0,26.33439393939394
45,Alleys,2013,700.0,1319857.0,0.053036048602234945
45,Lighting,2013,2800.0,1319857.0,0.21214419440893978
45,Misc.,2013,412663.0,1319857.0,31.265735606205823
45,Parks,2013,2500.0,1319857.0,0.1894144592936962
45,Pedestrian Infrastructure,2013,5050.0,1319857.0,0.38261720777326635
45,Sidewalk Repair,2013,160521.0,1319857.0,12.161999368113364
45,Street Redesign,2013,5550.0,1319857.0,0.4205000996320056
45,Street Resurfacing,2013,730073.0,1319857.0,55.31455301597067
45,Alleys,2014,59934.0,1319508.0,4.542147527714876
45,Bicycle Infrastructure,2014,75716.0,1319508.0,5.7381993894694086
45,Misc.,2014,5789.0,1319508.0,0.4387241305092504
45,Parks,2014,100000.0,1319508.0,7.578582320076876
45,Pedestrian Infrastructure,2014,4000.0,1319508.0,0.3031432928030751
45,Sidewalk Repair,2014,138734.0,1319508.0,10.514070395935454
45,Street Redesign,2014,22200.0,1319508.0,1.6824452750570669
45,Street Resurfacing,2014,913135.0,1319508.0,69.202687668434
45,Alleys,2015,29037.0,1180806.0,2.459083033114669
45,Lighting,2015,156000.0,1180806.0,13.211314983155573
45,Misc.,2015,253536.0,1180806.0,21.47143561262392
45,Sidewalk Repair,2015,8758.0,1180806.0,0.7416967732210034
45,Street Redesign,2015,5550.0,1180806.0,0.47001793690072713
45,Street Resurfacing,2015,727925.0,1180806.0,61.646451660984106
45,Alleys,2016,4900.0,1317196.0,0.372002344373958
45,Bicycle Infrastructure,2016,100000.0,1317196.0,7.591884579060368
45,Lighting,2016,450.0,1317196.0,0.03416348060577166
45,Misc.,2016,213507.0,1317196.0,16.20920500821442
45,Parks,2016,82762.0,1317196.0,6.283195515321942
45,Sidewalk Repair,2016,216574.0,1317196.0,16.442048108254202
45,Street Redesign,2016,54220.0,1317196.0,4.116319818766531
45,Street Resurfacing,2016,644783.0,1317196.0,48.95118114540281
45,Alleys,2017,34897.33,1249540.1400000001,2.7928138426989624
45,Misc.,2017,51672.0,1249540.1400000001,4.135281320374389
45,Misc. CDOT,2017,8291.970000000001,1249540.1400000001,0.663601731113656
45,Parks,2017,34663.56,1249540.1400000001,2.774105360072706
45,Pedestrian Infrastructure,2017,144945.75,1249540.1400000001,11.599927474118598
45,Sidewalk Repair,2017,199570.67,1249540.1400000001,15.97152933398362
45,Street Redesign,2017,3700.0,1249540.1400000001,0.2961089349238512
45,Street Resurfacing,2017,741798.86,1249540.1400000001,59.36574874657487
45,Viaducts,2017,30000.0,1249540.1400000001,2.400883256139334
45,Alleys,2018,119508.84999999999,1303577.26,9.167761180491903
45,Beautification,2018,15909.13,1303577.26,1.220420951497727
45,Lighting,2018,500.0,1303577.26,0.038355992800917685
45,Misc.,2018,22257.260000000002,1303577.26,1.7073986086563064
45,Parks,2018,15000.0,1303577.26,1.1506797840275305
45,Pedestrian Infrastructure,2018,79757.48000000001,1303577.26,6.118354657398673
45,Sidewalk Repair,2018,209020.91,1303577.26,16.034409038402526
45,Street Redesign,2018,51705.0,1303577.26,3.9663932155428974
45,Street Resurfacing,2018,784918.63,1303577.26,60.21266664317234
45,Viaducts,2018,5000.0,1303577.26,0.3835599280091768
45,Alleys,2019,260344.31,1319999.99,19.723053937295862
45,Parks,2019,48687.29,1319999.99,3.688431088548721
45,Street Resurfacing,2019,1010968.39,1319999.99,76.58851497415542
45,Alleys,2020,164388.22,1319999.99,12.453653124648888
45,Misc.,2020,35250.0,1319999.99,2.6704545656852616
45,Sidewalk Repair,2020,10678.3,1319999.99,0.8089621273406221
45,Street Resurfacing,2020,1109683.47,1319999.99,84.06693018232522
45,Alleys,2021,36788.5,1499999.99,2.4525666830171113
45,Misc.,2021,132667.62,1499999.99,8.844508058963386
45,Misc. CDOT,2021,2500.0,1499999.99,0.1666666677777778
45,Pedestrian Infrastructure,2021,1997.22,1499999.99,0.13314800088765336
45,Street Resurfacing,2021,1326046.65,1499999.99,88.40311058935406
45,Alleys,2022,107318.42,1494045.48,7.183075845857115
45,Lighting,2022,2500.0,1494045.48,0.16733091686071028
45,Misc.,2022,43760.0,1494045.48,2.928960368729873
45,Misc. CDOT,2022,660.0,1494045.48,0.04417536205122752
45,Pedestrian Infrastructure,2022,11557.85,1494045.48,0.7735942549754242
45,Street Resurfacing,2022,1328249.21,1494045.48,88.90286325152564
45,Alleys,2023,725.0,1496879.95,0.048434077829688345
45,Misc.,2023,4880.0,1496879.95,0.32601144801224713
45,Street Resurfacing,2023,1491274.95,1496879.95,99.62555447415806
46,Alleys,2012,197000.0,1319920.0,14.925146978604765
46,Lighting,2012,967300.0,1319920.0,73.28474452997152
46,Misc.,2012,32997.0,1319920.0,2.499924237832596
46,Pedestrian Infrastructure,2012,13900.0,1319920.0,1.0530941269167828
46,Street Redesign,2012,15000.0,1319920.0,1.1364325110612765
46,Street Resurfacing,2012,93723.0,1319920.0,7.100657615613068
46,Alleys,2013,9475.0,1316407.0,0.719762201203731
46,Bicycle Infrastructure,2013,330000.0,1316407.0,25.068234975961083
46,Misc.,2013,316233.0,1316407.0,24.022433791373032
46,Pedestrian Infrastructure,2013,12000.0,1316407.0,0.9115721809440394
46,Sidewalk Repair,2013,14306.0,1316407.0,1.0867459683821188
46,Street Redesign,2013,73700.0,1316407.0,5.598572477964642
46,Street Resurfacing,2013,560693.0,1316407.0,42.59267840417135
46,Alleys,2014,93107.0,1319468.0,7.056404550925071
46,Misc.,2014,114934.0,1319468.0,8.710631860719625
46,Pedestrian Infrastructure,2014,1100.0,1319468.0,0.08336693273349562
46,Sidewalk Repair,2014,161438.0,1319468.0,12.23508262420915
46,Street Redesign,2014,3700.0,1319468.0,0.2804160464672125
46,Street Resurfacing,2014,945189.0,1319468.0,71.63409798494544
46,Alleys,2015,41622.0,1316581.0,3.1613702461147475
46,Lighting,2015,168000.0,1316581.0,12.760323899554985
46,Misc.,2015,135055.0,1316581.0,10.258009191990466
46,Misc. CDOT,2015,1532.0,1316581.0,0.11636200127451331
46,Parks,2015,3209.0,1316581.0,0.24373737734328538
46,Sidewalk Repair,2015,106977.0,1316581.0,8.125364105968414
46,Street Redesign,2015,115950.0,1316581.0,8.806902119960716
46,Street Resurfacing,2015,744236.0,1316581.0,56.52793105779288
46,Alleys,2016,293401.0,1281303.0,22.898643021986214
46,Lighting,2016,625000.0,1281303.0,48.77847004182461
46,Misc.,2016,14877.0,1281303.0,1.1610836780995595
46,Pedestrian Infrastructure,2016,350.0,1281303.0,0.027315943223421783
46,Sidewalk Repair,2016,48539.0,1281303.0,3.7882530517762
46,Street Redesign,2016,46073.0,1281303.0,3.595792720379176
46,Street Resurfacing,2016,253063.0,1281303.0,19.75044154271082
46,Alleys,2017,714601.56,1319999.99,54.13648222830669
